model,log,alg,time
g-45-20-20-10-5--20-20-0--70--75--5,log,astar,2259
g-45-20-20-10-5--20-20-0--70--75--6,log,astar,47338
g-45-20-20-10-5--20-20-0--70--75--7,log,astar,36810
g-45-20-20-10-5--20-20-0--70--75--8,log,astar,41387
g-45-20-20-10-5--20-20-0--70--75--9,log,astar,60000
g-45-20-20-10-5--20-20-20--10--25--1,log,astar,60000
g-45-20-20-10-5--20-20-20--10--25--10,log,astar,124
g-45-20-20-10-5--20-20-20--10--25--11,log,astar,5928
g-45-20-20-10-5--20-20-20--10--25--12,log,astar,94
g-45-20-20-10-5--20-20-20--10--25--13,log,astar,19
g-45-20-20-10-5--20-20-20--10--25--14,log,astar,249
g-45-20-20-10-5--20-20-20--10--25--15,log,astar,60000
g-45-20-20-10-5--20-20-20--10--25--16,log,astar,469
g-45-20-20-10-5--20-20-20--10--25--17,log,astar,11
g-45-20-20-10-5--20-20-20--10--25--18,log,astar,22917
g-45-20-20-10-5--20-20-20--10--25--19,log,astar,99
g-45-20-20-10-5--20-20-20--10--25--2,log,astar,209
g-45-20-20-10-5--20-20-20--10--25--20,log,astar,43
g-45-20-20-10-5--20-20-20--10--25--21,log,astar,1870
g-45-20-20-10-5--20-20-20--10--25--22,log,astar,734
g-45-20-20-10-5--20-20-20--10--25--23,log,astar,54
g-45-20-20-10-5--20-20-20--10--25--24,log,astar,85
g-45-20-20-10-5--20-20-20--10--25--25,log,astar,25
g-45-20-20-10-5--20-20-20--10--25--26,log,astar,124
g-45-20-20-10-5--20-20-20--10--25--27,log,astar,3542
g-45-20-20-10-5--20-20-20--10--25--28,log,astar,10
g-45-20-20-10-5--20-20-20--10--25--29,log,astar,330
g-45-20-20-10-5--20-20-20--10--25--3,log,astar,454
g-45-20-20-10-5--20-20-20--10--25--30,log,astar,141
g-45-20-20-10-5--20-20-20--10--25--4,log,astar,5290
g-45-20-20-10-5--20-20-20--10--25--5,log,astar,16014
g-45-20-20-10-5--20-20-20--10--25--6,log,astar,175
g-45-20-20-10-5--20-20-20--10--25--7,log,astar,619
g-45-20-20-10-5--20-20-20--10--25--8,log,astar,67
g-45-20-20-10-5--20-20-20--10--25--9,log,astar,3011
g-45-20-20-10-5--20-20-20--10--50--1,log,astar,2869
g-45-20-20-10-5--20-20-20--10--50--10,log,astar,6304
g-45-20-20-10-5--20-20-20--10--50--11,log,astar,3461
g-45-20-20-10-5--20-20-20--10--50--12,log,astar,20
g-45-20-20-10-5--20-20-20--10--50--13,log,astar,846
g-45-20-20-10-5--20-20-20--10--50--14,log,astar,60000
g-45-20-20-10-5--20-20-20--10--50--15,log,astar,37685
g-45-20-20-10-5--20-20-20--10--50--16,log,astar,184
g-45-20-20-10-5--20-20-20--10--50--17,log,astar,120
g-45-20-20-10-5--20-20-20--10--50--18,log,astar,60000
g-45-20-20-10-5--20-20-20--10--50--19,log,astar,60000
g-45-20-20-10-5--20-20-20--10--50--2,log,astar,18483
g-45-20-20-10-5--20-20-20--10--50--20,log,astar,6905
g-45-20-20-10-5--20-20-20--10--50--21,log,astar,721
g-45-20-20-10-5--20-20-20--10--50--22,log,astar,27168
g-45-20-20-10-5--20-20-20--10--50--23,log,astar,60000
g-45-20-20-10-5--20-20-20--10--50--24,log,astar,18
g-45-20-20-10-5--20-20-20--10--50--25,log,astar,60000
g-45-20-20-10-5--20-20-20--10--50--26,log,astar,15
g-45-20-20-10-5--20-20-20--10--50--27,log,astar,2930
g-45-20-20-10-5--20-20-20--10--50--28,log,astar,12
g-45-20-20-10-5--20-20-20--10--50--29,log,astar,5758
g-45-20-20-10-5--20-20-20--10--50--3,log,astar,32002
g-45-20-20-10-5--20-20-20--10--50--30,log,astar,60000
g-45-20-20-10-5--20-20-20--10--50--4,log,astar,60000
g-45-20-20-10-5--20-20-20--10--50--5,log,astar,4175
g-45-20-20-10-5--20-20-20--10--50--6,log,astar,13050
g-45-20-20-10-5--20-20-20--10--50--7,log,astar,60000
g-45-20-20-10-5--20-20-20--10--50--8,log,astar,13025
g-45-20-20-10-5--20-20-20--10--50--9,log,astar,59
g-45-20-20-10-5--20-20-20--10--75--1,log,astar,57
g-45-20-20-10-5--20-20-20--10--75--10,log,astar,23
g-45-20-20-10-5--20-20-20--10--75--11,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--12,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--13,log,astar,138
g-45-20-20-10-5--20-20-20--10--75--14,log,astar,16
g-45-20-20-10-5--20-20-20--10--75--15,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--16,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--17,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--18,log,astar,77
g-45-20-20-10-5--20-20-20--10--75--19,log,astar,59845
g-45-20-20-10-5--20-20-20--10--75--2,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--20,log,astar,184
g-45-20-20-10-5--20-20-20--10--75--21,log,astar,118
g-45-20-20-10-5--20-20-20--10--75--22,log,astar,340
g-45-20-20-10-5--20-20-20--10--75--23,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--24,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--25,log,astar,80
g-45-20-20-10-5--20-20-20--10--75--26,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--27,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--28,log,astar,47
g-45-20-20-10-5--20-20-20--10--75--29,log,astar,40
g-45-20-20-10-5--20-20-20--10--75--3,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--30,log,astar,17885
g-45-20-20-10-5--20-20-20--10--75--4,log,astar,186
g-45-20-20-10-5--20-20-20--10--75--5,log,astar,29386
g-45-20-20-10-5--20-20-20--10--75--6,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--7,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--8,log,astar,60000
g-45-20-20-10-5--20-20-20--10--75--9,log,astar,60000
g-45-20-20-10-5--20-20-20--30--25--1,log,astar,64
g-45-20-20-10-5--20-20-20--30--25--10,log,astar,60000
g-45-20-20-10-5--20-20-20--30--25--11,log,astar,146
g-45-20-20-10-5--20-20-20--30--25--12,log,astar,15
g-45-20-20-10-5--20-20-20--30--25--13,log,astar,114
g-45-20-20-10-5--20-20-20--30--25--14,log,astar,19216
g-45-20-20-10-5--20-20-20--30--25--15,log,astar,733
g-45-20-20-10-5--20-20-20--30--25--16,log,astar,23
g-45-20-20-10-5--20-20-20--30--25--17,log,astar,51
g-45-20-20-10-5--20-20-20--30--25--18,log,astar,58
g-45-20-20-10-5--20-20-20--30--25--19,log,astar,136
g-45-20-20-10-5--20-20-20--30--25--2,log,astar,5827
g-45-20-20-10-5--20-20-20--30--25--20,log,astar,49
g-45-20-20-10-5--20-20-20--30--25--21,log,astar,385
g-45-20-20-10-5--20-20-20--30--25--22,log,astar,840
g-45-20-20-10-5--20-20-20--30--25--23,log,astar,9
g-45-20-20-10-5--20-20-20--30--25--24,log,astar,60000
g-45-20-20-10-5--20-20-20--30--25--25,log,astar,1976
g-45-20-20-10-5--20-20-20--30--25--26,log,astar,29646
g-45-20-20-10-5--20-20-20--30--25--27,log,astar,11
g-45-20-20-10-5--20-20-20--30--25--28,log,astar,1466
g-45-20-20-10-5--20-20-20--30--25--29,log,astar,16
g-45-20-20-10-5--20-20-20--30--25--3,log,astar,33
g-45-20-20-10-5--20-20-20--30--25--30,log,astar,142
g-45-20-20-10-5--20-20-20--30--25--4,log,astar,4237
g-45-20-20-10-5--20-20-20--30--25--5,log,astar,127
g-45-20-20-10-5--20-20-20--30--25--6,log,astar,17
g-45-20-20-10-5--20-20-20--30--25--7,log,astar,103
g-45-20-20-10-5--20-20-20--30--25--8,log,astar,97
g-45-20-20-10-5--20-20-20--30--25--9,log,astar,12
g-45-20-20-10-5--20-20-20--30--50--1,log,astar,12
g-45-20-20-10-5--20-20-20--30--50--10,log,astar,4094
g-45-20-20-10-5--20-20-20--30--50--11,log,astar,4446
g-45-20-20-10-5--20-20-20--30--50--12,log,astar,4418
g-45-20-20-10-5--20-20-20--30--50--13,log,astar,60000
g-45-20-20-10-5--20-20-20--30--50--14,log,astar,25
g-45-20-20-10-5--20-20-20--30--50--15,log,astar,60000
g-45-20-20-10-5--20-20-20--30--50--16,log,astar,162
g-45-20-20-10-5--20-20-20--30--50--17,log,astar,346
g-45-20-20-10-5--20-20-20--30--50--18,log,astar,29
g-45-20-20-10-5--20-20-20--30--50--19,log,astar,60000
g-45-20-20-10-5--20-20-20--30--50--2,log,astar,60000
g-45-20-20-10-5--20-20-20--30--50--20,log,astar,58097
g-45-20-20-10-5--20-20-20--30--50--21,log,astar,60000
g-45-20-20-10-5--20-20-20--30--50--22,log,astar,60000
g-45-20-20-10-5--20-20-20--30--50--23,log,astar,10026
g-45-20-20-10-5--20-20-20--30--50--24,log,astar,21
g-45-20-20-10-5--20-20-20--30--50--25,log,astar,42750
g-45-20-20-10-5--20-20-20--30--50--26,log,astar,7097
g-45-20-20-10-5--20-20-20--30--50--27,log,astar,1397
g-45-20-20-10-5--20-20-20--30--50--28,log,astar,6840
g-45-20-20-10-5--20-20-20--30--50--29,log,astar,19
g-45-20-20-10-5--20-20-20--30--50--3,log,astar,60000
g-45-20-20-10-5--20-20-20--30--50--30,log,astar,29791
g-45-20-20-10-5--20-20-20--30--50--4,log,astar,26
g-45-20-20-10-5--20-20-20--30--50--5,log,astar,575
g-45-20-20-10-5--20-20-20--30--50--6,log,astar,13
g-45-20-20-10-5--20-20-20--30--50--7,log,astar,15
g-45-20-20-10-5--20-20-20--30--50--8,log,astar,105
g-45-20-20-10-5--20-20-20--30--50--9,log,astar,18
g-45-20-20-10-5--20-20-20--30--75--1,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--10,log,astar,376
g-45-20-20-10-5--20-20-20--30--75--11,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--12,log,astar,128
g-45-20-20-10-5--20-20-20--30--75--13,log,astar,3752
g-45-20-20-10-5--20-20-20--30--75--14,log,astar,47
g-45-20-20-10-5--20-20-20--30--75--15,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--16,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--17,log,astar,23
g-45-20-20-10-5--20-20-20--30--75--18,log,astar,1128
g-45-20-20-10-5--20-20-20--30--75--19,log,astar,52971
g-45-20-20-10-5--20-20-20--30--75--2,log,astar,20880
g-45-20-20-10-5--20-20-20--30--75--20,log,astar,59869
g-45-20-20-10-5--20-20-20--30--75--21,log,astar,74
g-45-20-20-10-5--20-20-20--30--75--22,log,astar,8842
g-45-20-20-10-5--20-20-20--30--75--23,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--24,log,astar,6428
g-45-20-20-10-5--20-20-20--30--75--25,log,astar,71
g-45-20-20-10-5--20-20-20--30--75--26,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--27,log,astar,5394
g-45-20-20-10-5--20-20-20--30--75--28,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--29,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--3,log,astar,162
g-45-20-20-10-5--20-20-20--30--75--30,log,astar,15053
g-45-20-20-10-5--20-20-20--30--75--4,log,astar,6821
g-45-20-20-10-5--20-20-20--30--75--5,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--6,log,astar,83
g-45-20-20-10-5--20-20-20--30--75--7,log,astar,60000
g-45-20-20-10-5--20-20-20--30--75--8,log,astar,25119
g-45-20-20-10-5--20-20-20--30--75--9,log,astar,36859
g-45-20-20-10-5--20-20-20--50--25--1,log,astar,31100
g-45-20-20-10-5--20-20-20--50--25--10,log,astar,123
g-45-20-20-10-5--20-20-20--50--25--11,log,astar,12
g-45-20-20-10-5--20-20-20--50--25--12,log,astar,16
g-45-20-20-10-5--20-20-20--50--25--13,log,astar,627
g-45-20-20-10-5--20-20-20--50--25--14,log,astar,8
g-45-20-20-10-5--20-20-20--50--25--15,log,astar,188
g-45-20-20-10-5--20-20-20--50--25--16,log,astar,2964
g-45-20-20-10-5--20-20-20--50--25--17,log,astar,578
g-45-20-20-10-5--20-20-20--50--25--18,log,astar,10
g-45-20-20-10-5--20-20-20--50--25--19,log,astar,11
g-45-20-20-10-5--20-20-20--50--25--2,log,astar,74
g-45-20-20-10-5--20-20-20--50--25--20,log,astar,73
g-45-20-20-10-5--20-20-20--50--25--21,log,astar,619
g-45-20-20-10-5--20-20-20--50--25--22,log,astar,210
g-45-20-20-10-5--20-20-20--50--25--23,log,astar,193
g-45-20-20-10-5--20-20-20--50--25--24,log,astar,163
g-45-20-20-10-5--20-20-20--50--25--25,log,astar,44
g-45-20-20-10-5--20-20-20--50--25--26,log,astar,20
g-45-20-20-10-5--20-20-20--50--25--27,log,astar,15
g-45-20-20-10-5--20-20-20--50--25--28,log,astar,795
g-45-20-20-10-5--20-20-20--50--25--29,log,astar,879
g-45-20-20-10-5--20-20-20--50--25--3,log,astar,69
g-45-20-20-10-5--20-20-20--50--25--30,log,astar,176
g-45-20-20-10-5--20-20-20--50--25--4,log,astar,10
g-45-20-20-10-5--20-20-20--50--25--5,log,astar,6
g-45-20-20-10-5--20-20-20--50--25--6,log,astar,162
g-45-20-20-10-5--20-20-20--50--25--7,log,astar,15
g-45-20-20-10-5--20-20-20--50--25--8,log,astar,150
g-45-20-20-10-5--20-20-20--50--25--9,log,astar,4257
g-45-20-20-10-5--20-20-20--50--50--1,log,astar,34943
g-45-20-20-10-5--20-20-20--50--50--10,log,astar,68
g-45-20-20-10-5--20-20-20--50--50--11,log,astar,12
g-45-20-20-10-5--20-20-20--50--50--12,log,astar,21
g-45-20-20-10-5--20-20-20--50--50--13,log,astar,36098
g-45-20-20-10-5--20-20-20--50--50--14,log,astar,98
g-45-20-20-10-5--20-20-20--50--50--15,log,astar,752
g-45-20-20-10-5--20-20-20--50--50--16,log,astar,24162
g-45-20-20-10-5--20-20-20--50--50--17,log,astar,20
g-45-20-20-10-5--20-20-20--50--50--18,log,astar,7957
g-45-20-20-10-5--20-20-20--50--50--19,log,astar,15
g-45-20-20-10-5--20-20-20--50--50--2,log,astar,218
g-45-20-20-10-5--20-20-20--50--50--20,log,astar,21145
g-45-20-20-10-5--20-20-20--50--50--21,log,astar,36405
g-45-20-20-10-5--20-20-20--50--50--22,log,astar,17460
g-45-20-20-10-5--20-20-20--50--50--23,log,astar,60000
g-45-20-20-10-5--20-20-20--50--50--24,log,astar,125
g-45-20-20-10-5--20-20-20--50--50--25,log,astar,13665
g-45-20-20-10-5--20-20-20--50--50--26,log,astar,60000
g-45-20-20-10-5--20-20-20--50--50--27,log,astar,60000
g-45-20-20-10-5--20-20-20--50--50--28,log,astar,60000
g-45-20-20-10-5--20-20-20--50--50--29,log,astar,20643
g-45-20-20-10-5--20-20-20--50--50--3,log,astar,1901
g-45-20-20-10-5--20-20-20--50--50--30,log,astar,28559
g-45-20-20-10-5--20-20-20--50--50--4,log,astar,153
g-45-20-20-10-5--20-20-20--50--50--5,log,astar,60000
g-45-20-20-10-5--20-20-20--50--50--6,log,astar,19
g-45-20-20-10-5--20-20-20--50--50--7,log,astar,64
g-45-20-20-10-5--20-20-20--50--50--8,log,astar,60000
g-45-20-20-10-5--20-20-20--50--50--9,log,astar,45
g-45-20-20-10-5--20-20-20--50--75--1,log,astar,3078
g-45-20-20-10-5--20-20-20--50--75--10,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--11,log,astar,38166
g-45-20-20-10-5--20-20-20--50--75--12,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--13,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--14,log,astar,34319
g-45-20-20-10-5--20-20-20--50--75--15,log,astar,57254
g-45-20-20-10-5--20-20-20--50--75--16,log,astar,6995
g-45-20-20-10-5--20-20-20--50--75--17,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--18,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--19,log,astar,16
g-45-20-20-10-5--20-20-20--50--75--2,log,astar,58
g-45-20-20-10-5--20-20-20--50--75--20,log,astar,3313
g-45-20-20-10-5--20-20-20--50--75--21,log,astar,91
g-45-20-20-10-5--20-20-20--50--75--22,log,astar,396
g-45-20-20-10-5--20-20-20--50--75--23,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--24,log,astar,46717
g-45-20-20-10-5--20-20-20--50--75--25,log,astar,23635
g-45-20-20-10-5--20-20-20--50--75--26,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--27,log,astar,90
g-45-20-20-10-5--20-20-20--50--75--28,log,astar,1755
g-45-20-20-10-5--20-20-20--50--75--29,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--3,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--30,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--4,log,astar,24
g-45-20-20-10-5--20-20-20--50--75--5,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--6,log,astar,15130
g-45-20-20-10-5--20-20-20--50--75--7,log,astar,6816
g-45-20-20-10-5--20-20-20--50--75--8,log,astar,60000
g-45-20-20-10-5--20-20-20--50--75--9,log,astar,88
g-45-20-20-10-5--20-20-20--70--25--1,log,astar,20
g-45-20-20-10-5--20-20-20--70--25--10,log,astar,140
g-45-20-20-10-5--20-20-20--70--25--11,log,astar,64
g-45-20-20-10-5--20-20-20--70--25--12,log,astar,2184
g-45-20-20-10-5--20-20-20--70--25--13,log,astar,18
g-45-20-20-10-5--20-20-20--70--25--14,log,astar,92
g-45-20-20-10-5--20-20-20--70--25--15,log,astar,13
g-45-20-20-10-5--20-20-20--70--25--16,log,astar,46
g-45-20-20-10-5--20-20-20--70--25--17,log,astar,16
g-45-20-20-10-5--20-20-20--70--25--18,log,astar,25
g-45-20-20-10-5--20-20-20--70--25--19,log,astar,97
g-45-20-20-10-5--20-20-20--70--25--2,log,astar,16863
g-45-20-20-10-5--20-20-20--70--25--20,log,astar,8
g-45-20-20-10-5--20-20-20--70--25--21,log,astar,6
g-45-20-20-10-5--20-20-20--70--25--22,log,astar,58
g-45-20-20-10-5--20-20-20--70--25--23,log,astar,131
g-45-20-20-10-5--20-20-20--70--25--24,log,astar,5236
g-45-20-20-10-5--20-20-20--70--25--25,log,astar,12
g-45-20-20-10-5--20-20-20--70--25--26,log,astar,167
g-45-20-20-10-5--20-20-20--70--25--27,log,astar,893
g-45-20-20-10-5--20-20-20--70--25--28,log,astar,348
g-45-20-20-10-5--20-20-20--70--25--29,log,astar,128
g-45-20-20-10-5--20-20-20--70--25--3,log,astar,9
g-45-20-20-10-5--20-20-20--70--25--30,log,astar,11
g-45-20-20-10-5--20-20-20--70--25--4,log,astar,7
g-45-20-20-10-5--20-20-20--70--25--5,log,astar,1318
g-45-20-20-10-5--20-20-20--70--25--6,log,astar,4544
g-45-20-20-10-5--20-20-20--70--25--7,log,astar,9
g-45-20-20-10-5--20-20-20--70--25--8,log,astar,48
g-45-20-20-10-5--20-20-20--70--25--9,log,astar,13
g-45-20-20-10-5--20-20-20--70--50--1,log,astar,60000
g-45-20-20-10-5--20-20-20--70--50--10,log,astar,784
g-45-20-20-10-5--20-20-20--70--50--11,log,astar,33397
g-45-20-20-10-5--20-20-20--70--50--12,log,astar,59823
g-45-20-20-10-5--20-20-20--70--50--13,log,astar,44
g-45-20-20-10-5--20-20-20--70--50--14,log,astar,132
g-45-20-20-10-5--20-20-20--70--50--15,log,astar,11552
g-45-20-20-10-5--20-20-20--70--50--16,log,astar,12
g-45-20-20-10-5--20-20-20--70--50--17,log,astar,19468
g-45-20-20-10-5--20-20-20--70--50--18,log,astar,3544
g-45-20-20-10-5--20-20-20--70--50--19,log,astar,9032
g-45-20-20-10-5--20-20-20--70--50--2,log,astar,60000
g-45-20-20-10-5--20-20-20--70--50--20,log,astar,60000
g-45-20-20-10-5--20-20-20--70--50--21,log,astar,15
g-45-20-20-10-5--20-20-20--70--50--22,log,astar,81
g-45-20-20-10-5--20-20-20--70--50--23,log,astar,2507
g-45-20-20-10-5--20-20-20--70--50--24,log,astar,60000
g-45-20-20-10-5--20-20-20--70--50--25,log,astar,866
g-45-20-20-10-5--20-20-20--70--50--26,log,astar,42
g-45-20-20-10-5--20-20-20--70--50--27,log,astar,115
g-45-20-20-10-5--20-20-20--70--50--28,log,astar,60000
g-45-20-20-10-5--20-20-20--70--50--29,log,astar,43
g-45-20-20-10-5--20-20-20--70--50--3,log,astar,1118
g-45-20-20-10-5--20-20-20--70--50--30,log,astar,919
g-45-20-20-10-5--20-20-20--70--50--4,log,astar,1636
g-45-20-20-10-5--20-20-20--70--50--5,log,astar,17684
g-45-20-20-10-5--20-20-20--70--50--6,log,astar,29
g-45-20-20-10-5--20-20-20--70--50--7,log,astar,49724
g-45-20-20-10-5--20-20-20--70--50--8,log,astar,13999
g-45-20-20-10-5--20-20-20--70--50--9,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--1,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--10,log,astar,8680
g-45-20-20-10-5--20-20-20--70--75--11,log,astar,63
g-45-20-20-10-5--20-20-20--70--75--12,log,astar,24331
g-45-20-20-10-5--20-20-20--70--75--13,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--14,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--15,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--16,log,astar,3159
g-45-20-20-10-5--20-20-20--70--75--17,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--18,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--19,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--2,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--20,log,astar,11530
g-45-20-20-10-5--20-20-20--70--75--21,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--22,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--23,log,astar,15647
g-45-20-20-10-5--20-20-20--70--75--24,log,astar,41
g-45-20-20-10-5--20-20-20--70--75--25,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--26,log,astar,1851
g-45-20-20-10-5--20-20-20--70--75--27,log,astar,2599
g-45-20-20-10-5--20-20-20--70--75--28,log,astar,29980
g-45-20-20-10-5--20-20-20--70--75--29,log,astar,26045
g-45-20-20-10-5--20-20-20--70--75--3,log,astar,2025
g-45-20-20-10-5--20-20-20--70--75--30,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--4,log,astar,516
g-45-20-20-10-5--20-20-20--70--75--5,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--6,log,astar,60000
g-45-20-20-10-5--20-20-20--70--75--7,log,astar,38411
g-45-20-20-10-5--20-20-20--70--75--8,log,astar,159
g-45-20-20-10-5--20-20-20--70--75--9,log,astar,60000
g-45-20-20-10-5--20-20-50--10--25--1,log,astar,397
g-45-20-20-10-5--20-20-50--10--25--10,log,astar,192
g-45-20-20-10-5--20-20-50--10--25--11,log,astar,41
g-45-20-20-10-5--20-20-50--10--25--12,log,astar,18
g-45-20-20-10-5--20-20-50--10--25--13,log,astar,77
g-45-20-20-10-5--20-20-50--10--25--14,log,astar,23
g-45-20-20-10-5--20-20-50--10--25--15,log,astar,53
g-45-20-20-10-5--20-20-50--10--25--16,log,astar,558
g-45-20-20-10-5--20-20-50--10--25--17,log,astar,41
g-45-20-20-10-5--20-20-50--10--25--18,log,astar,23
g-45-20-20-10-5--20-20-50--10--25--19,log,astar,755
g-45-20-20-10-5--20-20-50--10--25--2,log,astar,146
g-45-20-20-10-5--20-20-50--10--25--20,log,astar,106
g-45-20-20-10-5--20-20-50--10--25--21,log,astar,15
g-45-20-20-10-5--20-20-50--10--25--22,log,astar,9
g-45-20-20-10-5--20-20-50--10--25--23,log,astar,711
g-45-20-20-10-5--20-20-50--10--25--24,log,astar,458
g-45-20-20-10-5--20-20-50--10--25--25,log,astar,58
g-45-20-20-10-5--20-20-50--10--25--26,log,astar,239
g-45-20-20-10-5--20-20-50--10--25--27,log,astar,60000
g-45-20-20-10-5--20-20-50--10--25--28,log,astar,645
g-45-20-20-10-5--20-20-50--10--25--29,log,astar,1920
g-45-20-20-10-5--20-20-50--10--25--3,log,astar,51271
g-45-20-20-10-5--20-20-50--10--25--30,log,astar,1012
g-45-20-20-10-5--20-20-50--10--25--4,log,astar,1055
g-45-20-20-10-5--20-20-50--10--25--5,log,astar,150
g-45-20-20-10-5--20-20-50--10--25--6,log,astar,35
g-45-20-20-10-5--20-20-50--10--25--7,log,astar,8
g-45-20-20-10-5--20-20-50--10--25--8,log,astar,121
g-45-20-20-10-5--20-20-50--10--25--9,log,astar,8
g-45-20-20-10-5--20-20-50--10--50--1,log,astar,21
g-45-20-20-10-5--20-20-50--10--50--10,log,astar,77
g-45-20-20-10-5--20-20-50--10--50--11,log,astar,37
g-45-20-20-10-5--20-20-50--10--50--12,log,astar,60000
g-45-20-20-10-5--20-20-50--10--50--13,log,astar,60000
g-45-20-20-10-5--20-20-50--10--50--14,log,astar,4054
g-45-20-20-10-5--20-20-50--10--50--15,log,astar,169
g-45-20-20-10-5--20-20-50--10--50--16,log,astar,50053
g-45-20-20-10-5--20-20-50--10--50--17,log,astar,1327
g-45-20-20-10-5--20-20-50--10--50--18,log,astar,60000
g-45-20-20-10-5--20-20-50--10--50--19,log,astar,3978
g-45-20-20-10-5--20-20-50--10--50--2,log,astar,60000
g-45-20-20-10-5--20-20-50--10--50--20,log,astar,31
g-45-20-20-10-5--20-20-50--10--50--21,log,astar,41
g-45-20-20-10-5--20-20-50--10--50--22,log,astar,60000
g-45-20-20-10-5--20-20-50--10--50--23,log,astar,344
g-45-20-20-10-5--20-20-50--10--50--24,log,astar,12
g-45-20-20-10-5--20-20-50--10--50--25,log,astar,12609
g-45-20-20-10-5--20-20-50--10--50--26,log,astar,952
g-45-20-20-10-5--20-20-50--10--50--27,log,astar,6951
g-45-20-20-10-5--20-20-50--10--50--28,log,astar,212
g-45-20-20-10-5--20-20-50--10--50--29,log,astar,16
g-45-20-20-10-5--20-20-50--10--50--3,log,astar,60000
g-45-20-20-10-5--20-20-50--10--50--30,log,astar,10
g-45-20-20-10-5--20-20-50--10--50--4,log,astar,19219
g-45-20-20-10-5--20-20-50--10--50--5,log,astar,456
g-45-20-20-10-5--20-20-50--10--50--6,log,astar,60000
g-45-20-20-10-5--20-20-50--10--50--7,log,astar,14
g-45-20-20-10-5--20-20-50--10--50--8,log,astar,286
g-45-20-20-10-5--20-20-50--10--50--9,log,astar,1949
g-45-20-20-10-5--20-20-50--10--75--1,log,astar,11735
g-45-20-20-10-5--20-20-50--10--75--10,log,astar,2070
g-45-20-20-10-5--20-20-50--10--75--11,log,astar,60000
